"ID","Envir01","Envir02","Envir03","Mobil11","Mobil14","Mobil16","Mobil17","ContIncome_0_4000","ContIncome_4000_6000","ContIncome_6000_8000","ContIncome_8000_10000","ContIncome_10000_more","age_65_more","moreThanOneCar","moreThanOneBike","individualHouse","male","haveChildren","haveGA","highEducation","TimePT","TimeCar","WaitingTimePT","CostCar_HWH","CostCar_Other","CostPT_HWH","CostPT_Other","distance_km","Choice"
56080105,5,4,1,4,2,2,4,4,2,1,0,0,0,0,1,1,0,0,0,0,54,37,0,3.73,0,5.6,0,21,0
56080129,5,5,2,3,1,4,1,4,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0.2,0,2.2,0.6,1
56080176,5,5,1,5,3,3,2,4,2,2,2,5,0,1,1,1,1,0,0,1,26,5,0,0.57,0,2.8,0,4,1
56080245,1,1,1,4,4,4,3,4,2,1,0,0,0,1,1,1,0,1,0,0,78,21,0,0,2.28,0,16.6,17,1
56080246,1,1,1,4,4,4,4,4,2,1,0,0,0,1,0,1,1,1,0,0,129,39,25,4.18,0,11.2,0,27,1
56080315,4,5,3,4,2,2,3,4,2,2,2,5,0,1,1,1,0,1,0,0,61,9,0,1.02,0,6.8,0,7.5,1
56080315,4,5,3,4,2,2,3,4,2,2,2,5,0,1,1,1,0,1,0,0,52,8,4,0,0.92,0,11.4,7,1
56080316,5,5,2,2,2,3,2,4,2,2,2,5,0,1,1,1,1,1,0,0,234,100,47,17.12,0,67.9,0,131,1
56080325,1,3,5,5,4,5,4,4,1,0,0,0,0,1,0,1,0,0,0,0,32,7,0,0.76,0,3.8,0,5,1
56080325,1,3,5,5,4,5,4,4,1,0,0,0,0,1,0,1,0,0,0,0,60,23,0,0,2.34,0,9.4,14,1
56080562,2,1,3,3,3,3,3,4,2,1,0,0,0,1,1,0,1,1,0,0,128,22,18,2.98,0,7.4,0,23,1
56080623,1,2,4,4,3,4,5,4,2,2,2,5,0,1,1,1,0,0,0,1,59,22,5,2.22,0,5.6,0,17,1
56080781,1,1,4,4,4,5,3,4,1,0,0,0,0,0,0,0,0,0,0,1,149,69,19,10.16,0,31.6,0,71,1
56080782,1,1,4,4,4,5,3,4,1,0,0,0,0,0,0,0,0,0,0,1,196,73,45,10.68,0,35.6,0,77,1
56080828,3,4,6,5,2,4,6,4,2,1,0,0,0,1,1,0,1,0,0,0,176,42,30,4.04,0,20.3,0,22,1
56080897,1,1,1,5,4,5,5,4,2,1,0,0,0,0,1,1,1,1,0,0,71,12,16,0,1.32,0,3.4,7,1
56080897,1,1,1,5,4,5,5,4,2,1,0,0,0,0,1,1,1,1,0,0,37,16,0,0,1.59,0,3.8,10,1
56080898,1,2,2,5,4,5,4,4,2,1,0,0,0,0,1,1,0,1,0,0,106,30,11,3.08,0,46.8,0,20,1
70130057,4,2,6,2,4,3,2,4,2,1,0,0,1,0,1,1,1,1,0,1,44,22,0,0,3.31,0,4.8,23,0
70130105,4,3,1,3,3,2,4,4,1,0,0,0,0,1,1,1,1,1,1,0,83,32,22,4.47,0,0,0,31.5,0
70130106,3,4,2,3,6,3,6,4,2,1,0,0,0,0,1,1,0,1,0,0,118,48,7,0,8.91,0,17.8,68,0
70130149,3,3,3,4,2,3,3,4,2,2,1,0,0,1,1,1,0,1,0,0,59,22,0,0,2.32,0,8.7,14.5,0
70130275,6,4,3,2,6,3,6,4,2,1,0,0,0,0,0,0,1,0,0,1,129,57,18,0,12.37,0,17.6,98,0
70130293,4,4,1,4,4,4,4,4,1,0,0,0,0,0,1,0,0,1,0,0,32,4,0,0,0.7,0,3,2.6,1
70130294,3,4,2,3,2,4,4,4,1,0,0,0,0,0,1,0,1,1,0,1,283,22,12,0,2.25,0,80.2,15.3,1
70130349,4,5,2,1,5,1,5,4,2,1,0,0,0,0,1,1,0,1,0,1,32,6,0,0.69,0,3,0,2.6,2
70130349,4,5,2,1,5,1,5,4,2,1,0,0,0,0,1,1,0,1,0,1,60,24,0,0,2.94,0,4.8,20,0
70130349,4,5,2,1,5,1,5,4,2,1,0,0,0,0,1,1,0,1,0,1,32,6,0,0,0.8,0,3,4,2
70130388,3,4,3,4,2,5,1,4,2,2,1,0,0,0,0,0,1,0,0,1,52,17,0,2.11,0,3.5,0,13.5,0
70130402,2,3,2,4,3,3,3,4,2,1,0,0,1,0,1,1,1,1,0,1,32,6,0,0,0.75,0,3.2,4.5,2
70130414,1,4,3,4,2,5,3,4,2,1,0,0,0,1,1,0,0,1,0,0,21,9,0,0,0.97,0,2.2,6.5,0
70130414,1,4,3,4,2,5,3,4,2,1,0,0,0,1,1,0,0,1,0,0,23,4,0,0.43,0,0,0,1.9,2
70130414,1,4,3,4,2,5,3,4,2,1,0,0,0,1,1,0,0,1,0,0,73,45,7,0,4.79,0,18,34,1
70130507,1,2,4,3,3,4,6,4,1,0,0,0,1,0,1,1,1,0,0,1,78,22,12,0,3.3,0,6.5,24,1
70130508,1,2,4,4,3,4,4,4,1,0,0,0,1,0,1,1,0,0,0,0,36,2,0,0,0.29,0,2.2,1.2,2
70130633,1,4,5,4,3,1,2,4,1,0,0,0,1,0,0,0,1,0,1,1,193,175,4,0,31.31,0,0,229.2,0
70130662,2,1,2,4,4,5,6,4,2,1,0,0,0,1,0,1,0,0,0,0,139,38,35,7.08,0,16.6,0,55,1
70130662,2,1,2,4,4,5,6,4,2,1,0,0,0,1,0,1,0,0,0,0,155,38,63,7.08,0,25.6,0,55,1
70130666,4,4,3,4,4,5,3,4,2,2,1,0,0,1,1,0,0,0,0,0,11,1,0,0.17,0,3,0,1,0
70130666,4,4,3,4,4,5,3,4,2,2,1,0,0,1,1,0,0,0,0,0,28,9,5,0.97,0,4.8,0,6.5,0
70130723,2,3,4,3,4,4,4,4,2,1,0,0,0,0,1,0,1,1,0,0,59,14,8,1.81,0,3.9,0,9.9,1
70130765,5,4,1,2,1,2,4,4,2,2,2,5,0,0,0,1,1,1,1,1,194,113,16,0,21.22,0,0,159,0
70130766,5,5,1,2,1,4,1,4,2,2,2,5,0,0,0,1,0,1,1,1,284,180,30,0,33,0,0,244,0
70130777,2,2,3,4,2,4,3,4,2,2,1,0,0,0,1,1,0,1,0,0,25,2,0,0,0.32,0,2.2,1.6,2
70130777,2,2,3,4,2,4,3,4,2,2,1,0,0,0,1,1,0,1,0,0,85,24,7,0,3.53,0,4.8,24,1
70130787,5,5,1,2,3,2,3,4,2,1,0,0,0,0,1,1,1,0,0,1,12,1,0,0,0.17,0,2.2,0.9,1
70130792,3,3,3,5,3,3,5,4,1,0,0,0,1,0,1,1,1,0,0,0,30,2,0,0,0.34,0,3,1.6,2
70130805,5,4,1,1,2,1,3,4,1,0,0,0,0,0,1,0,0,1,0,0,32,13,0,1.32,0,2.4,0,8,0
70130807,2,2,2,4,2,2,2,4,2,2,1,0,0,1,1,1,1,0,0,1,16,3,0,0,0.42,0,2.2,1.6,2
70130807,2,2,2,4,2,2,2,4,2,2,1,0,0,1,1,1,1,0,0,1,12,2,0,0,0.49,0,2.2,1.2,1
70130807,2,2,2,4,2,2,2,4,2,2,1,0,0,1,1,1,1,0,0,1,20,2,0,0,0.49,0,2.2,1.2,2
70130813,3,3,4,3,4,4,4,4,1,0,0,0,0,0,1,0,1,0,0,0,32,8,0,0,0.89,0,3.4,4.8,1
70130867,1,3,4,4,3,4,4,2,0,0,0,0,0,1,1,1,1,0,1,0,25,2,0,0.36,0,0,0,1.6,0
70130867,1,3,4,4,3,4,4,2,0,0,0,0,0,1,1,1,1,0,1,0,124,62,25,12.44,0,0,0,92,0
70130868,2,3,4,4,6,4,4,2,0,0,0,0,0,1,1,1,0,0,0,0,68,35,0,3.85,0,18,0,27,0
70130905,4,4,3,4,3,3,4,4,2,2,2,5,0,0,0,1,1,1,0,1,96,22,15,0,3.7,0,11.8,23,1
70130905,4,4,3,4,3,3,4,4,2,2,2,5,0,0,0,1,1,1,0,1,90,22,7,3.7,0,11.8,0,23,1
70130947,5,4,1,1,4,4,4,4,2,2,1,0,0,0,1,0,1,1,0,1,70,21,0,0,2.81,0,7.1,19.1,0
70130947,5,4,1,1,4,4,4,4,2,2,1,0,0,0,1,0,1,1,0,1,74,23,11,3.34,0,6.7,0,24,2
70130951,1,2,2,3,4,2,2,4,2,1,0,0,1,0,1,1,1,1,0,1,39,14,0,0,1.58,0,7,10,1
70130952,1,2,2,3,4,2,2,4,2,1,0,0,1,0,1,1,1,1,0,1,83,38,10,0,4.16,0,25.8,29,1
70130969,2,2,2,2,4,2,2,4,2,2,2,5,0,0,1,0,0,1,0,0,27,12,0,0,1.25,0,4.8,7.5,0
70130969,2,2,2,2,4,2,2,4,2,2,2,5,0,0,1,0,0,1,0,0,30,12,0,0,1.25,0,8.6,7.5,1
70130969,2,2,2,2,4,2,2,4,2,2,2,5,0,0,1,0,0,1,0,0,170,81,19,0,16.57,0,44,125,0
70130998,2,3,2,5,3,3,4,4,2,2,1,0,0,0,1,1,1,0,1,0,251,166,13,34.43,0,0,0,262,0
70131013,1,3,4,4,2,4,2,4,2,2,1,0,0,1,1,0,1,1,0,0,451,57,344,12.09,0,16.9,0,92,1
70131063,3,5,3,4,2,3,3,4,2,1,0,0,0,0,1,1,1,1,1,0,27,11,0,0,1.13,0,0,7.5,0
70131064,3,4,3,4,2,4,3,4,2,1,0,0,0,0,1,1,1,1,1,0,48,22,0,0,2.24,0,0,14,0
70140005,5,5,1,1,3,3,1,2,0,0,0,0,0,0,1,1,1,0,1,0,156,72,15,14.99,0,0,0,114,0
70140006,2,1,3,5,4,4,4,3,0,0,0,0,1,1,0,1,0,0,0,0,36,14,0,0,1.96,0,9,14,1
70140010,3,2,3,4,1,5,1,4,1,0,0,0,0,0,0,1,0,1,1,0,43,16,0,0,1.96,0,0,14,0
70140027,3,4,3,5,3,4,4,2,0,0,0,0,0,0,1,1,0,1,0,0,76,23,16,3.97,0,8.8,0,31,1
70140027,3,4,3,5,3,4,4,2,0,0,0,0,0,0,1,1,0,1,0,0,67,22,11,2.38,0,9.4,0,17,1
70140059,3,2,2,4,4,4,2,4,2,2,2,5,0,1,1,1,1,1,0,1,96,32,1,4.34,0,9.6,0,30,1
70140060,3,2,2,4,4,4,2,4,2,2,2,5,0,1,1,1,1,1,0,1,50,18,0,0,1.89,0,4.8,13,1
70140078,5,4,3,4,1,5,5,4,2,1,0,0,0,1,1,1,0,0,1,0,65,30,3,3.21,0,0,0,22,0
70140103,3,4,2,4,2,5,4,4,2,1,0,0,0,0,1,1,0,1,0,0,26,6,0,0,0.86,0,3,5.3,2
70140103,3,4,2,4,2,5,4,4,2,1,0,0,0,0,1,1,0,1,0,0,115,29,6,0,4.06,0,12.1,27,1
70140136,5,4,3,1,1,3,1,4,2,2,1,0,0,1,1,1,0,0,0,0,64,28,0,3.91,0,10.8,0,28,0
70140141,3,4,1,4,2,2,3,4,2,2,1,0,0,0,1,1,1,1,0,1,365,171,46,41.08,0,53,0,312,0
70140142,4,5,1,4,2,1,4,4,1,0,0,0,0,0,1,1,0,1,0,1,81,31,0,0,4.2,0,10.8,29,0
70140190,2,5,1,5,5,4,5,4,2,2,1,0,0,0,1,1,1,1,0,1,36,10,3,1.07,0,6.4,0,7.5,0
70140229,5,1,4,4,4,5,5,4,2,1,0,0,1,0,1,1,1,0,0,0,400,159,61,0,25.69,0,92,190,1
70140237,6,6,3,5,2,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,71,32,0,4.34,0,13.4,0,30,1
70140247,2,1,3,5,4,4,4,4,2,1,0,0,0,1,0,1,0,0,0,0,44,18,6,0,2.34,0,10.8,15,0
70140248,2,1,3,5,5,5,5,4,2,1,0,0,1,1,0,1,1,0,0,0,44,18,6,0,2.34,0,10.8,15,0
70140251,2,3,3,5,5,5,5,4,2,1,0,0,0,0,1,1,0,0,0,0,19,11,0,0,1.16,0,2.2,7.5,0
70140251,2,3,3,5,5,5,5,4,2,1,0,0,0,0,1,1,0,0,0,0,47,14,16,1.5,0,2.8,0,9,0
70140251,2,3,3,5,5,5,5,4,2,1,0,0,0,0,1,1,0,0,0,0,82,21,16,3.32,0,6.6,0,22,0
70140281,2,2,2,5,2,4,4,4,2,2,2,5,0,1,1,1,1,1,0,1,180,102,31,19.53,0,26.5,0,145,1
70140294,3,3,3,6,4,4,6,4,1,0,0,0,0,0,1,0,1,0,0,0,41,22,6,2.52,0,8,0,16,1
70140295,4,4,2,2,3,3,4,4,2,1,0,0,0,0,1,0,1,1,0,1,65,38,2,0,4.99,0,19.6,36,0
70140295,4,4,2,2,3,3,4,4,2,1,0,0,0,0,1,0,1,1,0,1,81,38,0,4.99,0,19.6,0,36,0
70640218,1,3,5,5,4,3,4,4,2,2,2,5,0,0,0,0,0,0,0,0,62,24,0,0,2.52,0,2.4,12,0
70740007,2,2,2,4,3,3,4,3,0,0,0,0,0,0,1,1,0,1,0,0,107,124,27,0,14.44,0,27.6,108,0
70740029,2,4,2,5,4,3,1,3,0,0,0,0,1,1,0,0,1,0,0,0,42,13,0,0,1.5,0,3.4,9,1
70740047,4,4,2,2,2,2,4,4,2,2,0,0,0,0,0,0,0,0,0,0,254,187,10,35.51,0,41.8,0,261,0
70740079,1,5,3,2,5,4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,30,16,0,0,1.72,0,6.2,9.5,1
70740120,1,1,1,3,3,3,3,4,1,0,0,0,0,0,0,1,0,0,0,0,40,20,0,2.05,0,2.2,0,12,1
70740127,2,3,3,3,5,5,5,4,2,1,0,0,0,0,1,1,0,1,0,1,4,2,0,0,0.37,0,2.2,1.4,1
70740134,2,2,4,4,4,4,3,4,1,0,0,0,0,0,1,0,0,1,0,0,75,22,0,0,2.87,0,9.6,14.5,1
70740171,4,3,2,4,2,1,4,4,2,2,2,5,0,1,1,1,0,1,1,1,92,24,0,0,2.54,0,0,13,1
70740172,4,4,4,4,2,3,4,4,2,2,2,5,0,1,1,1,1,1,0,1,54,29,11,2.65,0,5.2,0,14,0
70740182,1,1,3,5,1,5,6,4,2,1,0,0,0,1,1,1,1,0,0,0,116,40,38,0,5.88,0,10.4,38,1
70740186,1,2,3,4,3,5,6,2,0,0,0,0,1,0,0,0,1,0,0,0,33,13,5,0,1.39,0,5.6,8,1
70740215,1,3,3,4,4,4,4,4,2,1,0,0,0,0,1,1,1,1,0,0,57,24,7,0,2.71,0,12.4,15,1
70740215,1,3,3,4,4,4,4,4,2,1,0,0,0,0,1,1,1,1,0,0,63,24,9,2.71,0,12.4,0,15,1
70740257,4,1,3,4,2,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,10,1,0,0,0.19,0,2.2,1,2
70740257,4,1,3,4,2,1,1,4,1,0,0,0,0,0,1,1,0,0,0,0,75,29,3,0,4.59,0,8.6,32,1
70740266,4,3,4,2,4,2,2,4,1,0,0,0,1,0,0,1,0,0,0,1,279,494,80,0,55.6,0,32.8,418,1
70740299,4,4,3,2,2,2,2,4,2,1,0,0,0,0,0,1,1,0,0,0,40,21,0,0,2.35,0,0,12,0
70740299,4,4,3,2,2,2,2,4,2,1,0,0,0,0,0,1,1,0,0,0,44,21,0,0,2.35,0,0,12,0
70740427,2,4,4,4,4,2,2,4,1,0,0,0,1,0,1,1,1,0,0,1,126,47,19,0,4.96,0,10.3,29,1
80630371,2,2,2,3,4,4,4,4,2,1,0,0,0,1,1,1,1,0,0,0,57,10,0,1.09,0,2.2,0,6.5,1
80630371,2,2,2,3,4,4,4,4,2,1,0,0,0,1,1,1,1,0,0,0,77,12,0,0,1.18,0,2.2,7.5,1
90300005,6,1,1,3,1,5,1,4,2,1,0,0,0,0,0,0,1,0,0,0,57,11,9,1.2,0,2.2,0,7.5,2
90300011,1,2,3,4,3,5,3,4,2,2,1,0,0,1,1,0,1,1,0,0,99,39,0,5.09,0,0,0,31.5,0
90300012,2,2,3,4,3,5,3,4,2,2,1,0,0,1,1,0,1,1,0,0,103,38,0,5.04,0,0,0,31,0
90300013,4,3,1,4,1,2,1,4,1,0,0,0,0,0,1,0,0,0,0,0,36,12,0,0,1.2,0,2.2,5.5,0
90300075,1,3,3,4,4,3,3,4,2,1,0,0,0,1,1,1,0,0,0,0,108,24,8,0,3.32,0,82,22,1
90300075,1,3,3,4,4,3,3,4,2,1,0,0,0,1,1,1,0,0,0,0,124,24,2,0,3.44,0,82,23,1
90300088,1,3,3,4,4,5,5,4,2,1,0,0,0,1,1,0,0,0,0,0,96,31,3,3.37,0,11.2,0,22,1
90300114,1,3,4,3,3,4,4,4,2,2,2,5,0,1,1,0,1,1,0,1,111,27,12,4.54,0,4.2,0,35,1
90300114,1,3,4,3,3,4,4,4,2,2,2,5,0,1,1,0,1,1,0,1,85,19,0,0,1.93,0,36,12,1
90300122,4,2,4,5,3,5,4,3,0,0,0,0,0,0,1,0,0,1,0,0,53,7,8,0.76,0,7.2,0,5,1
90300157,3,3,3,6,5,4,6,4,1,0,0,0,1,1,1,1,1,0,0,0,96,30,0,0,1.2,0,123,6.7,1
90300158,3,3,3,3,5,4,6,4,1,0,0,0,1,1,1,1,0,0,0,0,101,27,0,0,2.98,0,82,17,1
90300161,1,2,3,2,4,4,4,4,1,0,0,0,0,0,1,1,1,0,0,0,134,36,18,0,6.61,0,23.6,50.5,1
90300284,2,2,2,4,3,4,5,4,2,1,0,0,0,0,1,0,1,0,0,0,157,36,8,0,5.45,0,11.4,38,1
90300309,2,4,3,4,3,3,4,4,1,0,0,0,0,0,1,0,1,0,0,1,91,20,0,3.02,0,3,0,18.5,0
90300336,3,5,4,5,6,5,3,4,1,0,0,0,0,0,0,0,1,0,0,0,84,16,0,0,1.72,0,23,11.5,1
90300344,3,3,2,3,4,3,6,4,1,0,0,0,0,0,0,0,0,0,0,1,137,43,3,5.16,0,4.2,0,35,1
90300344,3,3,2,3,4,3,6,4,1,0,0,0,0,0,0,0,0,0,0,1,155,35,14,0,4,0,3,24,1
90300345,4,5,2,2,1,3,2,4,2,2,1,0,0,0,1,1,1,1,0,1,70,23,0,2.97,0,3,0,17,2
90300346,4,5,2,2,1,3,2,4,2,2,1,0,0,0,1,1,1,1,0,1,69,23,2,2.97,0,3,0,17,1
90300367,3,4,4,4,4,3,4,4,2,1,0,0,0,0,0,0,0,0,0,0,177,34,11,4.23,0,9,0,25,1
90300375,2,4,3,4,3,2,4,4,2,2,2,5,0,1,1,0,1,1,0,0,58,19,0,2.18,0,2.2,0,12,0
90300423,2,2,3,4,4,4,3,4,2,2,1,0,1,0,1,0,1,0,0,0,36,13,0,0,1.35,0,3,5.5,1
90300470,4,3,4,4,2,2,1,4,2,2,1,0,0,0,1,0,1,1,0,1,86,23,0,0,2.36,0,3.7,10.5,1
90300470,4,3,4,4,2,2,1,4,2,2,1,0,0,0,1,0,1,1,0,1,185,53,29,5.47,0,24.5,0,29.5,1
90300496,2,3,2,4,3,2,6,4,2,2,1,0,0,0,1,0,0,1,0,1,61,24,0,2.61,0,86,0,10,1
90300496,2,3,2,4,3,2,6,4,2,2,1,0,0,0,1,0,0,1,0,1,97,32,20,0,3.31,0,46,17,1
90300555,2,4,3,4,2,3,2,4,2,1,0,0,0,0,1,0,1,1,0,0,33,13,0,1.5,0,3.2,0,9,0
90300557,1,3,4,5,4,3,6,4,1,0,0,0,1,0,0,0,1,0,0,0,58,18,0,0,2.35,0,3,15,0
90300557,1,3,4,5,4,3,6,4,1,0,0,0,1,0,0,0,1,0,0,0,150,28,9,0,2.81,0,6.3,19,1
90300837,2,2,3,4,4,4,4,4,2,2,2,5,0,1,1,1,0,0,0,0,88,19,8,0,2.08,0,2.2,12,1
90300909,2,3,3,4,2,3,4,4,2,2,2,5,0,1,1,0,0,0,0,1,19,4,0,0,0.46,0,4.4,2,2
90300909,2,3,3,4,2,3,4,4,2,2,2,5,0,1,1,0,0,0,0,1,130,35,14,0,5.26,0,10.6,39,1
90300910,2,3,3,4,2,3,4,4,2,2,2,5,0,1,1,0,0,0,0,1,19,4,0,0,0.43,0,4.4,1.9,2
90300953,4,5,3,4,1,2,1,4,2,1,0,0,0,0,1,1,0,0,0,0,84,23,2,0,2.74,0,4.5,14.9,0
90300953,4,5,3,4,1,2,1,4,2,1,0,0,0,0,1,1,0,0,0,0,32,3,0,0.4,0,3,0,1.2,2
90301009,2,2,2,4,2,4,5,4,2,2,2,5,0,1,1,0,1,0,0,1,12,6,5,0,0.66,0,2.2,4.5,1
90301034,3,5,6,2,2,2,2,4,1,0,0,0,1,0,0,0,1,0,0,0,65,22,0,0,2.81,0,3,17,0
90301035,4,3,2,4,2,4,4,4,1,0,0,0,1,0,0,0,1,0,0,1,33,5,0,0,0.57,0,2.2,2.9,1
90301035,4,3,2,4,2,4,4,4,1,0,0,0,1,0,0,0,1,0,0,1,92,25,0,0,3.02,0,2.2,17.5,1
90301060,2,3,4,4,2,4,4,3,0,0,0,0,1,0,0,1,0,0,0,0,25,17,0,0,1.69,0,2.2,10,1
90301084,3,1,3,3,2,2,4,4,2,1,0,0,1,1,1,1,1,0,0,0,115,48,10,0,5.67,0,6.4,35,0
90301094,3,4,3,5,3,5,4,4,1,0,0,0,1,0,0,1,1,0,0,1,21,8,0,0,0.8,0,2.2,4,1
90301094,3,4,3,5,3,5,4,4,1,0,0,0,1,0,0,1,1,0,0,1,29,10,2,0,1.05,0,2.2,6.5,1
90301139,2,2,5,2,5,4,4,4,2,1,0,0,0,1,1,0,1,0,0,0,144,78,4,13.44,0,31.2,0,102,1
90302015,2,3,3,5,2,2,3,4,2,2,1,0,0,0,1,0,0,0,0,0,32,12,1,1.36,0,3,0,9,0
90302017,3,3,3,4,3,2,3,4,2,2,1,0,0,0,1,0,1,0,0,0,20,7,0,0.7,0,3,0,4,0
90320178,5,3,1,2,2,2,3,4,2,1,0,0,0,0,1,1,1,1,1,0,382,262,15,52.06,0,0,0,404,0
90320178,5,3,1,2,2,2,3,4,2,1,0,0,0,0,1,1,1,1,1,0,21,0,0,0,0.16,0,0,0.7,2
90320344,4,4,2,5,5,2,4,4,2,2,1,0,0,1,1,1,0,1,0,1,41,15,0,0,1.46,0,3,7.1,0
90320350,5,5,2,4,2,3,3,2,0,0,0,0,1,1,1,1,1,0,1,1,264,161,16,29.69,0,0,0,221.5,0
90320388,2,3,4,4,6,4,4,4,2,2,2,5,0,1,1,0,1,1,0,1,107,45,10,6.29,0,6.4,0,45,1
90320388,2,3,4,4,6,4,4,4,2,2,2,5,0,1,1,0,1,1,0,1,17,2,0,0,0.23,0,2.2,1.2,1
90320388,2,3,4,4,6,4,4,4,2,2,2,5,0,1,1,0,1,1,0,1,15,2,0,0,0.23,0,2.2,1.2,1
90320388,2,3,4,4,6,4,4,4,2,2,2,5,0,1,1,0,1,1,0,1,123,45,21,6.29,0,6.4,0,45,1
90320450,1,1,6,5,5,5,5,4,1,0,0,0,0,0,0,0,1,0,0,0,45,10,4,0,0.99,0,2.2,5,1
90320450,1,1,6,5,5,5,5,4,1,0,0,0,0,0,0,0,1,0,0,0,64,99,3,0,19.17,0,2.2,141,1
90320450,1,1,6,5,5,5,5,4,1,0,0,0,0,0,0,0,1,0,0,0,45,10,4,0,0.99,0,2.2,5,1
90320560,5,4,1,1,1,3,1,4,2,1,0,0,0,0,1,0,1,0,0,0,49,26,0,0,2.58,0,3,13,1
90320560,5,4,1,1,1,3,1,4,2,1,0,0,0,0,1,0,1,0,0,0,75,30,4,0,2.84,0,3,14,0
90320623,3,4,3,4,4,5,1,3,0,0,0,0,0,0,1,0,0,1,0,0,55,24,2,2.71,0,2.2,0,17,0
90320643,4,4,3,2,2,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,54,26,4,0,2.58,0,3,12.5,0
90320647,4,3,3,4,4,2,3,4,2,2,1,0,0,0,1,0,0,1,0,0,9,5,0,0,0.69,0,2.2,3.6,2
90320647,4,3,3,4,4,2,3,4,2,2,1,0,0,0,1,0,0,1,0,0,76,18,2,0,1.82,0,25.9,10.5,0
90320660,5,5,1,3,3,5,5,4,2,2,2,5,1,1,0,0,1,0,0,0,99,32,5,0,4.03,0,61.8,24.4,1
90320676,4,5,2,4,2,4,2,4,2,2,2,5,0,0,1,1,1,0,1,0,198,90,36,0,16.06,0,0,119,0
90320677,4,4,1,4,3,1,1,4,2,2,2,5,0,0,1,1,1,1,1,1,55,25,0,0,2.49,0,0,12,0
90320677,4,4,1,4,3,1,1,4,2,2,2,5,0,0,1,1,1,1,1,1,55,25,0,2.49,0,0,0,12,0
90320680,1,2,4,2,3,2,2,4,2,2,1,0,1,0,0,1,0,0,0,1,52,28,2,0,2.41,0,3,12,0
90320680,1,2,4,2,3,2,2,4,2,2,1,0,1,0,0,1,0,0,0,1,56,18,0,1.81,0,3,0,10.5,0
90320689,3,3,3,4,2,3,4,4,2,2,0,0,0,0,1,1,0,1,0,0,53,25,0,0,2.51,0,3,14,0
90320693,3,4,2,5,5,2,3,4,2,2,2,5,0,1,1,1,1,1,0,0,57,25,0,0,2.45,0,3,12.5,0
90320693,3,4,2,5,5,2,3,4,2,2,2,5,0,1,1,1,1,1,0,0,54,25,0,2.45,0,3,0,12.5,0
90320700,2,3,2,5,5,4,1,4,2,1,0,0,0,0,0,1,0,1,0,0,28,16,4,1.68,0,0,0,9.5,0
90320713,2,3,3,4,3,4,3,4,1,0,0,0,0,0,0,0,0,0,0,1,190,48,29,6.26,0,12.8,0,46,1
90320760,5,4,1,2,6,3,6,4,2,1,0,0,1,0,0,1,1,0,1,0,508,303,70,0,44.95,0,0,344,0
90320770,4,2,3,2,3,5,6,4,2,1,0,0,0,0,1,0,0,0,0,0,55,25,4,0,2.25,0,3,12,0
90320828,6,6,3,3,6,3,6,2,0,0,0,0,1,0,0,1,0,0,0,0,50,27,15,0,2.58,0,3,13,0
90320845,3,4,4,4,3,4,3,4,1,0,0,0,1,1,1,1,1,1,0,1,42,17,4,0,1.75,0,2.2,10,1
90320850,6,4,2,4,2,2,2,4,2,2,1,0,1,0,0,1,1,0,1,1,54,24,4,0,2.38,0,0,11.5,2
90321063,3,4,2,4,2,3,3,4,1,0,0,0,0,0,0,0,1,0,0,1,50,24,2,0,2.42,0,3,12,0
90321110,5,5,1,3,1,3,1,4,2,2,2,5,0,0,1,1,1,1,0,1,337,260,0,0,53.04,0,68.4,408,0
90321111,4,3,2,3,3,2,2,4,2,2,2,5,0,0,1,1,0,1,0,1,57,10,4,1,0,3,0,5.3,1
90321235,4,5,3,4,4,3,3,4,2,2,2,5,1,1,1,1,1,1,0,1,84,28,4,5.36,0,5.2,0,41,1
90321235,4,5,3,4,4,3,3,4,2,2,2,5,1,1,1,1,1,1,0,1,81,25,4,0,2.49,0,3,14.5,1
90321290,2,4,2,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,96,33,4,0,3.67,0,9,22.5,1
90321290,2,4,2,4,4,4,4,4,1,0,0,0,0,0,0,0,1,0,0,0,204,15,27,0,1.72,0,66.6,9.5,1
90321321,5,5,1,4,1,1,1,4,2,2,2,5,0,0,1,1,0,1,0,1,60,20,5,0,1.98,0,3,11,1
90321321,5,5,1,4,1,1,1,4,2,2,2,5,0,0,1,1,0,1,0,1,4,2,0,0,0.46,0,2.2,2.4,2
90321322,5,5,1,4,1,1,1,4,2,2,2,5,0,0,1,1,1,1,0,1,57,28,2,0,2.72,0,3,13,0
90321326,5,4,2,1,2,1,1,4,1,0,0,0,0,0,1,1,0,1,0,1,78,30,0,0,3.11,0,4.1,14.1,0
92460013,1,3,3,2,4,3,4,4,2,1,0,0,0,1,1,1,0,0,0,0,166,25,60,2.58,0,5.3,0,15.5,1
92460014,2,5,2,4,2,4,5,4,2,1,0,0,0,1,1,1,0,1,0,0,0,2,0,0.4,0,0,0,1.6,2
92460014,2,5,2,4,2,4,5,4,2,1,0,0,0,1,1,1,0,1,0,0,65,20,0,2.18,0,12.6,0,16.5,1
